s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-0.578125,0.07028219230124746,-0.02891178641911694,0.003749484657531341
0.0,wave_and_heat_bound,-0.571875,0.07159318975453276,-0.04134731427599921,0.004563108549931458
0.0,wave_and_heat_bound,-0.565625,0.07269321175914191,-0.0500424875911515,0.005165560208902893
0.0,wave_and_heat_bound,-0.559375,0.07356351326331219,-0.05445691182345369,0.0055504186069344034
0.0,wave_and_heat_bound,-0.553125,0.0742799220904243,-0.055798578552856457,0.005790990840881582
0.0,wave_and_heat_bound,-0.546875,0.0747232064295387,-0.052012940994041856,0.005782050225444453
0.0,wave_and_heat_bound,-0.540625,0.07448831844655697,-0.036440707269131116,0.005140376241677286
0.0,wave_and_heat_bound,-0.534375,0.07393820964830022,-0.014489996470700732,0.004156810031036488
0.0,wave_and_heat_bound,-0.528125,0.0737900360999171,0.002520624527643039,0.003501579359773979
0.0,wave_and_heat_bound,-0.521875,0.0740796098577863,0.015100038627793296,0.0032342303817703213
0.0,wave_and_heat_bound,-0.515625,0.0747666600752275,0.024433243368521755,0.003322092322064325
0.0,wave_and_heat_bound,-0.509375,0.07593516580461673,0.03233332876887488,0.003846833935327947
0.0,wave_and_heat_bound,-0.503125,0.07758103799809195,0.04010168948677121,0.004788120822596336
0.0,guide_local_bound_v020,-2.096875,0.5951091423427979,-0.04498528086279572,0.30091861543734916
0.0,guide_local_bound_v020,-2.090625,0.5951510216284916,-0.04491641107471887,0.30230539572297793
0.0,guide_local_bound_v020,-2.084375,0.5884309730789147,-0.04486820950498389,0.3000336894875098
0.0,guide_local_bound_v020,-2.078125,0.5817650057131225,-0.044822511285526,0.2976510371844169
0.0,guide_local_bound_v020,-2.0718750000000004,0.5750218240107555,-0.04477947678875825,0.29510419699280777
0.0,guide_local_bound_v020,-2.065625,0.5682945166919365,-0.04473882974250647,0.2924496846371231
0.0,guide_local_bound_v020,-2.059375,0.5618537916012002,-0.04469349500652399,0.2897705088596962
0.0,guide_local_bound_v020,-2.053125,0.5557036239159353,-0.04464311233776443,0.2870779309649769
0.0,guide_local_bound_v020,-2.046875,0.5496318930236245,-0.044595770360615954,0.28446212037231217
0.0,guide_local_bound_v020,-2.0406250000000004,0.5436463717590337,-0.04455144323617728,0.2819230557471755
0.0,guide_local_bound_v020,-2.034375,0.5375540403578885,-0.04450993104071545,0.2792654647098174
0.0,guide_local_bound_v020,-2.028125,0.5313784381659566,-0.04447124599664544,0.27650643694762567
0.0,guide_local_bound_v020,-2.021875,0.525386301842026,-0.044423531023560836,0.27356149619366105
0.0,guide_local_bound_v020,-2.015625,0.5195843215784213,-0.04436629986331631,0.2704528895885373
0.0,guide_local_bound_v020,-2.0093750000000004,0.5137474495475158,-0.044308563130261984,0.2672662286013121
0.0,guide_local_bound_v020,-2.003125,0.5079124317590408,-0.04425021189251862,0.2640255537891587
0.0,guide_local_bound_v020,-1.9968750000000002,0.5020530995389456,-0.044193133088534814,0.260762072248443
0.0,guide_local_bound_v020,-1.990625,0.49620394942120033,-0.04413733983900461,0.2574954945491916
0.0,guide_local_bound_v020,-1.984375,0.4903832581621716,-0.044082770141542674,0.2542404458459755
0.0,guide_local_bound_v020,-1.9781250000000001,0.48458974390045195,-0.0440295019404363,0.2509975254706514
0.0,guide_local_bound_v020,-1.971875,0.4788129955829468,-0.04397744199174112,0.24776535880166925
0.0,guide_local_bound_v020,-1.9656250000000002,0.4730335072542962,-0.043926678371628634,0.2445346107985475
0.0,guide_local_bound_v020,-1.959375,0.4672287958918809,-0.043876930873064525,0.2412948093047244
0.0,guide_local_bound_v020,-1.953125,0.46137404144797134,-0.04382826092057129,0.23803355970883558
0.0,guide_local_bound_v020,-1.9468750000000001,0.45545434269165375,-0.04378018814538109,0.23474210804535015
0.0,guide_local_bound_v020,-1.940625,0.4494567593734323,-0.0437327247537629,0.231414055340913
0.0,guide_local_bound_v020,-1.9343750000000002,0.44347620352237116,-0.043683308160684796,0.22808062589134562
