amplitude,presheath,s,type_iv,samples_with_type_iv,unresolved,min_null
flat_lapse_6,7.0,-1.4,0,0,0,-1.5402694011000548
flat_lapse_6,8.0,-1.4,0,0,0,-1.5690434827629955
flat_lapse_6,3.0,-1.3,1,1,0,-1.4281996792962846
flat_lapse_6,4.0,-1.3,0,0,0,-1.4555255632136175
flat_lapse_6,5.0,-1.3,0,0,0,-1.4831546333171133
flat_lapse_6,6.0,-1.3,0,0,0,-1.5110772210826957
flat_lapse_6,6.5,-1.3,0,0,0,-1.5251456346734562
flat_lapse_6,7.0,-1.3,0,0,0,-1.5392839214956744
flat_lapse_6,8.0,-1.3,0,0,0,-1.5677655947321736
flat_lapse_6,3.0,-1.2,0,0,0,-1.440888660669423
flat_lapse_6,4.0,-1.2,0,0,0,-1.4861418542545102
flat_lapse_6,5.0,-1.2,0,0,0,-1.531400440591426
flat_lapse_6,6.0,-1.2,0,0,0,-1.5766644086847188
flat_lapse_6,6.5,-1.2,0,0,0,-1.5992984074600574
flat_lapse_6,7.0,-1.2,0,0,0,-1.6219337475613518
flat_lapse_6,8.0,-1.2,0,0,0,-1.6672084462706664
flat_lapse_6,3.0,-1.1,0,0,0,-1.5117013608213776
flat_lapse_6,4.0,-1.1,0,0,0,-1.556810172145534
flat_lapse_6,5.0,-1.1,0,0,0,-1.6019246706070933
flat_lapse_6,6.0,-1.1,0,0,0,-1.6470448446103678
flat_lapse_6,6.5,-1.1,0,0,0,-1.6696070563229626
flat_lapse_6,7.0,-1.1,0,0,0,-1.6921706825833154
flat_lapse_6,8.0,-1.1,0,0,0,-1.7373021729774907
flat_lapse_6,3.0,-1.0,1,1,0,-1.4906676412225142
flat_lapse_6,4.0,-1.0,0,0,0,-1.535819338864873
flat_lapse_6,5.0,-1.0,0,0,0,-1.5809766362023594
flat_lapse_6,6.0,-1.0,0,0,0,-1.6261395218175745
flat_lapse_6,6.5,-1.0,0,0,0,-1.6487230566677615
flat_lapse_6,7.0,-1.0,0,0,0,-1.6713079843164036
flat_lapse_6,8.0,-1.0,0,0,0,-1.7164820123279603
flat_lapse_6,3.0,-0.9,0,0,0,-1.431151381075943
flat_lapse_6,4.0,-0.9,1,1,0,-1.4764244283093169
flat_lapse_6,5.0,-0.9,0,0,0,-1.5217028278142857
flat_lapse_6,6.0,-0.9,0,0,0,-1.5669865686779336
flat_lapse_6,6.5,-0.9,0,0,0,-1.589630438715061
flat_lapse_6,7.0,-0.9,0,0,0,-1.6122756400095943
flat_lapse_6,8.0,-0.9,0,0,0,-1.657570030940808
flat_lapse_6,3.0,-0.8,0,0,0,-1.5747970055662184
flat_lapse_6,4.0,-0.8,0,0,0,-1.6045303988653807
flat_lapse_6,5.0,-0.8,0,0,0,-1.6344834531617904
flat_lapse_6,6.0,-0.8,0,0,0,-1.6646482200248447
flat_lapse_6,6.5,-0.8,0,0,0,-1.6798075975363014
flat_lapse_6,7.0,-0.8,0,0,0,-1.6950170636309316
flat_lapse_6,8.0,-0.8,0,0,0,-1.7255826507268046
flat_lapse_6,3.0,-0.7,0,0,0,-1.6134963907417486
flat_lapse_6,4.0,-0.7,0,0,0,-1.6440704100517405
flat_lapse_6,5.0,-0.7,0,0,0,-1.674839707611886
flat_lapse_6,6.0,-0.7,0,0,0,-1.7057969180487509
flat_lapse_6,6.5,-0.7,0,0,0,-1.721343775816094
flat_lapse_6,7.0,-0.7,0,0,0,-1.7369349925141897
flat_lapse_6,8.0,-0.7,0,0,0,-1.7682471859586344
flat_lapse_6,3.0,-0.6,0,0,0,-1.6016579559089341
flat_lapse_6,4.0,-0.6,0,0,0,-1.6311190449677517
flat_lapse_6,5.0,-0.6,0,0,0,-1.6608069649692614
flat_lapse_6,6.0,-0.6,0,0,0,-1.6907137119694169
flat_lapse_6,6.5,-0.6,0,0,0,-1.7057467268587692
flat_lapse_6,7.0,-0.6,0,0,0,-1.7208315828809102
flat_lapse_6,8.0,-0.6,0,0,0,-1.7511531669315206
flat_lapse_6,3.0,-0.5,1,1,0,-1.5889307773242665
flat_lapse_6,4.0,-0.5,0,0,0,-1.6175914409960113
flat_lapse_6,5.0,-0.5,0,0,0,-1.6464971311352696
flat_lapse_6,6.0,-0.5,0,0,0,-1.6756396240409555
flat_lapse_6,6.5,-0.5,0,0,0,-1.6902971780461176
flat_lapse_6,7.0,-0.5,0,0,0,-1.7050109749623945
flat_lapse_6,8.0,-0.5,0,0,0,-1.7346035126304893
flat_lapse_6,3.0,-0.4,0,0,0,-1.4174410995653988
flat_lapse_6,4.0,-0.4,0,0,0,-1.445439980896011
flat_lapse_6,5.0,-0.4,0,0,0,-1.4737264375361891
flat_lapse_6,6.0,-0.4,0,0,0,-1.5022907911851464
flat_lapse_6,6.5,-0.4,0,0,0,-1.517416316703627
flat_lapse_6,7.0,-0.4,0,0,0,-1.5401351753951293
flat_lapse_6,8.0,-0.4,0,0,0,-1.5855766558083597
flat_lapse_6,3.0,-0.3,1,1,0,-1.4393857168227804
flat_lapse_6,4.0,-0.3,0,0,0,-1.4846419748077582
flat_lapse_6,5.0,-0.3,0,0,0,-1.529903619296464
flat_lapse_6,6.0,-0.3,0,0,0,-1.5751706393061817
flat_lapse_6,6.5,-0.3,0,0,0,-1.5978061617054473
flat_lapse_6,7.0,-0.3,0,0,0,-1.6204430238765926
flat_lapse_6,8.0,-0.3,0,0,0,-1.6657207620697227
flat_lapse_6,3.0,-0.2,0,0,0,-1.4929934139665262
flat_lapse_6,4.0,-0.2,0,0,0,-1.53814036951705
flat_lapse_6,5.0,-0.2,0,0,0,-1.5832929344315023
flat_lapse_6,6.0,-0.2,0,0,0,-1.6284510972727722
flat_lapse_6,6.5,-0.2,0,0,0,-1.6510322743482446
flat_lapse_6,7.0,-0.2,0,0,0,-1.6736148466270686
flat_lapse_6,8.0,-0.2,0,0,0,-1.7187841711038738
flat_lapse_6,3.0,-0.1,0,0,0,-1.4509858422566568
flat_lapse_6,4.0,-0.1,0,0,0,-1.4962184483778649
flat_lapse_6,5.0,-0.1,0,0,0,-1.541456489227335
flat_lapse_6,6.0,-0.1,0,0,0,-1.5866999537240265
flat_lapse_6,6.5,-0.1,0,0,0,-1.609323716383435
flat_lapse_6,7.0,-0.1,0,0,0,-1.631948830809494
flat_lapse_6,8.0,-0.1,0,0,0,-1.6772031094478375
flat_lapse_6,3.0,-0.0,2,2,0,-1.3065208058439968
flat_lapse_6,4.0,-0.0,0,0,0,-1.3384997471823052
flat_lapse_6,5.0,-0.0,0,0,0,-1.3706703858814842
flat_lapse_6,6.0,-0.0,0,0,0,-1.4030240934326976
flat_lapse_6,6.5,-0.0,0,0,0,-1.4192670275919923
flat_lapse_6,7.0,-0.0,0,0,0,-1.4355526994995553
flat_lapse_6,8.0,-0.0,0,0,0,-1.46824846689939
flat_lapse_6,3.0,0.1,0,0,0,-1.4130703485850857
flat_lapse_6,4.0,0.1,0,0,0,-1.4437486798598662
flat_lapse_6,5.0,0.1,0,0,0,-1.474641645969851
flat_lapse_6,6.0,0.1,0,0,0,-1.5057406024791815
flat_lapse_6,6.5,0.1,0,0,0,-1.5213647333746416
flat_lapse_6,7.0,0.1,0,0,0,-1.537037296919956
flat_lapse_6,8.0,0.1,0,0,0,-1.5685238524466059
flat_lapse_6,3.0,0.2,2,2,0,-1.6191373660644641
flat_lapse_6,4.0,0.2,1,1,0,-1.6503231723826686
flat_lapse_6,5.0,0.2,0,0,0,-1.6816851574858407
flat_lapse_6,6.0,0.2,0,0,0,-1.7132164464943824
flat_lapse_6,6.5,0.2,0,0,0,-1.7290435183056052
flat_lapse_6,7.0,0.2,0,0,0,-1.7449104802874906
flat_lapse_6,8.0,0.2,0,0,0,-1.7767610009224617
flat_lapse_6,3.0,0.3,2,2,0,-1.897149339458445
flat_lapse_6,4.0,0.3,0,0,0,-1.9414722486703084
flat_lapse_6,5.0,0.3,0,0,0,-1.9858024474203237
flat_lapse_6,6.0,0.3,0,0,0,-2.0301399208456195
flat_lapse_6,6.5,0.3,0,0,0,-2.052311380925138
flat_lapse_6,7.0,0.3,0,0,0,-2.074484654113628
flat_lapse_6,8.0,0.3,0,0,0,-2.118836632422028
flat_lapse_6,3.0,0.4,1,1,0,-2.104238029011738
flat_lapse_6,4.0,0.4,0,0,0,-2.148138698524413
flat_lapse_6,5.0,0.4,0,0,0,-2.192047518493161
flat_lapse_6,6.0,0.4,0,0,0,-2.235964472299753
flat_lapse_6,6.5,0.4,0,0,0,-2.257925994208313
flat_lapse_6,7.0,0.4,0,0,0,-2.279889543359851
flat_lapse_6,8.0,0.4,0,0,0,-2.3238227151229296
flat_lapse_6,3.0,0.5,2,2,0,-1.6741332806799603
flat_lapse_6,4.0,0.5,0,0,0,-1.7189109044094326
flat_lapse_6,5.0,0.5,0,0,0,-1.7636948905452008
flat_lapse_6,6.0,0.5,0,0,0,-1.8084852261147515
flat_lapse_6,6.5,0.5,0,0,0,-1.8308827708905195
flat_lapse_6,7.0,0.5,0,0,0,-1.853281898172023
flat_lapse_6,8.0,0.5,0,0,0,-1.8980848937973496
flat_lapse_6,3.0,0.6,0,0,0,-1.7448528877394143
flat_lapse_6,4.0,0.6,0,0,0,-1.7894863190184163
flat_lapse_6,5.0,0.6,0,0,0,-1.834126406702276
flat_lapse_6,6.0,0.6,0,0,0,-1.878773137219037
flat_lapse_6,6.5,0.6,0,0,0,-1.901098989306088
flat_lapse_6,7.0,0.6,0,0,0,-1.923426497024417
flat_lapse_6,8.0,0.6,0,0,0,-1.9680864726017488
flat_lapse_6,3.0,0.7,2,2,0,-1.7317386762786302
flat_lapse_6,4.0,0.7,0,0,0,-1.7763988465394394
flat_lapse_6,5.0,0.7,0,0,0,-1.8210656186861467
flat_lapse_6,6.0,0.7,0,0,0,-1.8657389792579577
flat_lapse_6,6.5,0.7,0,0,0,-1.8880781260042852
flat_lapse_6,7.0,0.7,0,0,0,-1.910418914821524
flat_lapse_6,8.0,0.7,0,0,0,-1.955105411970885
flat_lapse_6,3.0,0.8,2,2,0,-1.500006347312778
flat_lapse_6,4.0,0.8,0,0,0,-1.5451390039710116
flat_lapse_6,5.0,0.8,0,0,0,-1.5902772991476382
flat_lapse_6,6.0,0.8,0,0,0,-1.6354212213461037
flat_lapse_6,6.5,0.8,0,0,0,-1.657995288992264
flat_lapse_6,7.0,0.8,0,0,0,-1.6805707590932948
flat_lapse_6,8.0,0.8,0,0,0,-1.7257259009394899
flat_lapse_6,3.0,0.9,1,1,0,-1.0651073324291118
flat_lapse_6,4.0,0.9,0,0,0,-1.111126718486317
flat_lapse_6,5.0,0.9,0,0,0,-1.1571499350812113
flat_lapse_6,6.0,0.9,0,0,0,-1.2031769744035894
flat_lapse_6,6.5,0.9,0,0,0,-1.2261919251512516
flat_lapse_6,7.0,0.9,0,0,0,-1.2492078286591712
flat_lapse_6,8.0,0.9,0,0,0,-1.2952424900695685
flat_lapse_6,3.0,1.0,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.0,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.0,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.0,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.0,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.0,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.0,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.1,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.1,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.1,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.1,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.1,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.1,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.1,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.2,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.2,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.2,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.2,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.2,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.2,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.2,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.3,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.3,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.3,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.3,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.3,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.3,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.3,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.4,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.4,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.4,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.4,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.4,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.4,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.4,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.5,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.5,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.5,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.5,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.5,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.5,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.5,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.6,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.6,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.6,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.6,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.6,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.6,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.6,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.7,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.7,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.7,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.7,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.7,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.7,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.7,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.8,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.8,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.8,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.8,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.8,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.8,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.8,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,1.9,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,1.9,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,1.9,0,0,0,-0.996686489428693
flat_lapse_6,6.0,1.9,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,1.9,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,1.9,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,1.9,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.0,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.0,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.0,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.0,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.0,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.0,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.0,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.1,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.1,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.1,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.1,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.1,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.1,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.1,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.2,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.2,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.2,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.2,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.2,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.2,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.2,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.3,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.3,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.3,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.3,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.3,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.3,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.3,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.4,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.4,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.4,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.4,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.4,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.4,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.4,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.5,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.5,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.5,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.5,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.5,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.5,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.5,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.6,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.6,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.6,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.6,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.6,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.6,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.6,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.7,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.7,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.7,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.7,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.7,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.7,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.7,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.8,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.8,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.8,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.8,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.8,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.8,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.8,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,2.9,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,2.9,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,2.9,0,0,0,-0.996686489428693
flat_lapse_6,6.0,2.9,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,2.9,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,2.9,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,2.9,0,0,0,-1.0983093699380335
flat_lapse_6,3.0,3.0,0,0,0,-0.9304875811262054
flat_lapse_6,4.0,3.0,0,0,0,-0.9634182103024802
flat_lapse_6,5.0,3.0,0,0,0,-0.996686489428693
flat_lapse_6,6.0,3.0,0,0,0,-1.0302708989741234
flat_lapse_6,6.5,3.0,0,0,0,-1.0471753364037573
flat_lapse_6,7.0,3.0,0,0,0,-1.0641514048724856
flat_lapse_6,8.0,3.0,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-8.0,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-8.0,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-8.0,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-8.0,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-8.0,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-8.0,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-8.0,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.9,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.9,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.9,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.9,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.9,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.9,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.9,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.8,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.8,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.8,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.8,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.8,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.8,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.8,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.7,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.7,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.7,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.7,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.7,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.7,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.7,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.6,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.6,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.6,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.6,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.6,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.6,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.6,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.5,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.5,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.5,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.5,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.5,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.5,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.5,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.4,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.4,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.4,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.4,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.4,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.4,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.4,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.3,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.3,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.3,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.3,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.3,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.3,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.3,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.2,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.2,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.2,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.2,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.2,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.2,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.2,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.1,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.1,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.1,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.1,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.1,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.1,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.1,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-7.0,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-7.0,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-7.0,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-7.0,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-7.0,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-7.0,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-7.0,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.9,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.9,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.9,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.9,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.9,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.9,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.9,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.8,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.8,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.8,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.8,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.8,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.8,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.8,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.7,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.7,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.7,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.7,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.7,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.7,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.7,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.6,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.6,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.6,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.6,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.6,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.6,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.6,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.5,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.5,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.5,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.5,0,0,0,-1.0302708989741234
